country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
USA,1986,1,interm,4,71,5125.11,104.69,37.5,8.98,8.21,19.58,40.96,77.75,133.41,137.88,144.29,140.15,162.28,269.72,440.82,618.42,769.6,817.22,608.58,585.07,372.73,212.34,164.92,47.42,36.23,11.18
USA,1986,1,interm,4,72,5549.06,142.39,38.56,17.4,14.49,25.69,20.17,40.05,63.07,81.87,77.68,110.88,171.27,286.55,519.67,683.68,806.3,867.08,718.9,863.35,504.46,358.89,262.53,96.36,80.48,15.88
USA,1986,1,interm,4,73,3056.04,4.82,1.04,1.02,1.02,2.17,5.05,7.61,23.39,49.63,47.63,70.22,97.27,192.75,268.11,334.62,457.67,487.55,441.33,563.14,328.41,234.74,182.16,52.58,47.08,5.49
USA,1986,1,interm,4,74,612.88,49.04,8.39,2.15,1.07,3.16,0.68,2.34,2.65,1.6,5.45,10.12,18.15,23.29,42.15,47.07,78.46,93.08,78.54,145.5,74.33,71.16,49.77,21.39,19.13,2.26
USA,1986,1,interm,4,75,6213.98,121.68,22.75,11.96,6.88,15.86,21.41,29.13,47.7,54.64,81.26,89.81,155.04,280.16,490.93,695.81,917.53,1046.78,952.58,1172.08,702.5,469.58,359.14,110.44,94.39,16.06
USA,1986,1,interm,4,76,7875.09,0,0,0,0,0.05,22.38,104.51,370.12,622.5,733.28,819.2,991.54,1154.59,1112.35,945.59,579.66,295.65,84.91,38.77,35.64,3.14,2.94,0.2,0.17,0.03
USA,1986,1,interm,4,77,8609.85,2.92,1.61,0,1.63,4.1,7.45,40.19,189.61,360.69,457.31,571.26,783.63,1142.55,1301.12,1276.59,1120.08,765.31,362.63,221.15,164.8,56.35,50.45,5.89,4.64,1.25
USA,1986,1,interm,4,78,4512.32,53.65,15.06,4.39,4.7,11.35,30.32,83.13,178.51,261.21,273.5,320.36,375.25,497.81,573.18,550.54,506.92,397.93,232.22,142.32,91.25,51.07,41.29,9.78,8.67,1.11
USA,1986,1,interm,4,79,1794.14,2.78,1.04,0,0.41,1.84,1.03,5.15,5.54,11.05,15.36,27.48,43.09,66.29,112.11,176.69,245.69,325.56,352.39,400.65,221.22,179.43,140.07,39.36,35.26,4.1
USA,1986,1,interm,4,80,1619.2,0.99,0,1.9,2.02,6.65,17.69,29.77,66.93,107.87,128.02,116.35,105.83,154.06,174.25,185.07,183.78,144.57,103.78,89.65,54.34,35.31,24.87,10.44,8.36,2.09
USA,1986,1,interm,4,81,5308.26,42.35,15.07,6.7,4,16.69,15.4,30.5,61.09,85.26,99.55,123.99,190.68,282.06,418.88,529.61,732.68,779.06,783.95,1090.75,583.74,507.01,357.01,150.01,130.42,19.59
USA,1986,1,interm,4,82,1626.63,7.33,2.08,1.02,3.27,0.07,2.7,5.75,15.29,12.15,23.6,24.42,46.6,56.4,113.37,130.74,204.32,282.05,285.86,409.59,243.28,166.31,125.8,40.52,34.83,5.68
USA,1986,1,interm,4,83,3305.27,7.66,8.61,3.85,14.67,23.96,30.9,33.15,53.72,76.01,237.19,186.54,163.15,203.32,300.21,349.33,408.33,423.37,349.37,431.94,235.9,196.04,144.45,51.59,45.91,5.68
USA,1986,1,interm,4,84,1369.24,10.97,3.82,1.36,0.76,5.75,5.96,10.8,18.39,29.69,16.87,23.25,31.3,54.99,73.91,114.66,164.33,225.31,251.46,325.68,187.91,137.77,109.77,27.99,21.39,6.6
USA,1986,1,interm,4,85,12270.37,150.47,14.08,3.42,9.31,10.4,34.36,53.08,101.63,140.57,169.85,219.1,305.84,482.21,930.22,1235.96,1714.42,2018.57,1983.05,2693.83,1546.26,1147.57,833.83,313.74,266.24,47.5
USA,1986,1,interm,4,86,4440.45,5.57,4.26,1.89,0.76,2.04,8.37,10.03,11.4,20.15,31.94,38.32,62.61,98.32,157.51,301.5,499.48,758.92,888.25,1539.13,824.33,714.81,509.01,205.8,174.7,31.1
USA,1986,1,interm,4,87,756.75,0,0,0,0,0,0,0,2.07,1.03,0.15,3.1,5.92,16.37,28.72,58.08,94.86,131.09,134.35,281.01,147.05,133.96,97.64,36.32,30.36,5.97
USA,1986,1,interm,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1986,1,interm,4,89,11423.19,11304.66,85.53,7.52,3.99,7.92,1.32,4.34,0.73,0.63,0.2,1.33,0.5,0.74,0.4,0.37,0.47,1.37,0.61,0.57,0.34,0.23,0.17,0.05,0.04,0.01
USA,1986,1,interm,4,90,6617.87,4173.68,469.78,144.93,112.6,171.51,139.01,112.4,144.53,139.91,120.56,100.56,116.01,122.27,104.88,123.69,114.44,81.66,70.67,54.78,36.79,17.99,13.36,4.62,4.49,0.13
USA,1986,1,interm,4,91,3397.85,3397.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1986,1,interm,4,92,37720.5,99.75,624.49,732.7,928.63,5246.7,6905.2,5222.76,3797.91,2857.5,1898.4,1511.81,1370.36,1315.62,1249.28,1006.09,945.28,916.42,651.77,439.83,314.13,125.7,106.4,19.29,18.15,1.14
USA,1986,1,interm,4,93,5064.23,20.62,58.75,20.54,29.52,131.32,212.58,210.5,230.03,223.53,196.39,215.53,239.59,306.38,333.84,371.31,405.9,493.78,542.57,821.56,455.81,365.76,279.84,85.92,71.06,14.86
USA,1986,1,interm,4,94,3917.67,47.36,446.41,233.09,251.78,563.07,536.42,450.85,333.27,237.88,144.56,112.2,111.44,88.12,83.01,67.89,76.14,65.22,36.34,32.62,21.33,11.29,8.39,2.9,0.99,1.91
USA,1986,1,interm,4,95,3052.4,55.2,382.28,169.29,89.3,95.19,167.13,222.68,199.92,173.49,136.01,130.74,143.29,147.77,177.12,159.91,179.25,153.99,133.67,136.17,78.33,57.84,46.59,11.25,10.21,1.04
USA,1986,1,interm,4,96,276.88,0.96,0.02,1.02,2.14,6.21,6.97,18.74,27.31,38.66,35.93,24.26,36.39,31.04,22.48,13.09,5.74,2.86,2.03,1.02,0,1.02,0,1.02,1.02,0
USA,1986,1,interm,4,97,4077.81,9.43,47.92,14.05,20.32,151.72,342.57,757.3,840.6,621.58,331.87,179,135.86,116.73,110.55,87.71,94.3,80.74,71.02,64.55,43.66,20.89,12.98,7.91,6.73,1.17
USA,1986,1,interm,4,98,3120.77,224.38,116.08,40.3,83.88,83.85,116.23,127.03,136.82,124.28,101.53,95.64,102.19,132.67,184.27,226.61,250.67,289.13,245.53,439.67,245.92,193.75,144.14,49.61,39.26,10.34
USA,1986,1,interm,4,99,24609.5,0,0,3.31,199.39,1569.48,2775.84,2895.13,2711.55,2247.87,1579.47,1396.96,1340.58,1427.42,1380.68,1352.57,1375.49,1168.16,698.85,486.75,367.04,119.71,100.47,19.24,18.22,1.02
USA,1986,1,interm,4,100,17075.68,159.01,236.97,74.74,151.84,1462.37,2989.87,3088.71,2580.44,1876.06,1195.11,870.29,656.28,560.8,367.19,306.44,199,141.69,94.63,64.25,45.87,18.38,11.7,6.68,6.35,0.33
USA,1986,1,interm,4,101,2243.29,28.66,33.93,5.16,32.7,123.41,239.44,323.95,342.23,288.14,169.55,124.64,115.05,111.7,80.01,67.16,47.42,47.57,34.66,27.91,19,8.91,7.86,1.05,1.03,0.02
USA,1986,1,interm,4,102,917.31,5.53,10.51,5.95,4.54,5.17,4.3,7.66,13.03,17.43,23.03,25.43,41.76,59.95,90.45,115.83,135.57,145.12,94.59,111.44,62.53,48.92,39.09,9.82,8.32,1.5
USA,1986,1,interm,4,103,9101.36,43.25,143.25,114.62,235.32,517.79,717.2,751.31,681.05,581.94,493.98,454.01,430.57,490.7,514.7,472.48,537,553.54,536.23,832.43,435.33,397.1,300.05,97.05,79.11,17.93
USA,1987,1,interm,4,0,1107958,21804.81,4269.3,2641.13,2948.51,11271.26,17006.9,19447.02,22348.68,24074.62,25321.77,30139.6,42752.58,67115.2,101335.61,131151.56,151965.23,155839.54,131166.27,145358.43,86619.26,58739.16,43297.08,15442.08,13200.64,2241.44
USA,1987,1,interm,4,1,182.33,9.43,5.19,1.53,1.52,1.53,1.02,1.99,8.43,3.46,4.85,5.64,3.13,5.63,9.09,17.13,20.53,21.86,25.09,35.27,17.66,17.62,11.89,5.73,5.56,0.17
USA,1987,1,interm,4,2,328.86,25.3,17.65,0.45,2.98,5.12,2.14,4.51,4.91,10.52,5.53,3.77,7.56,6.94,18.47,20.77,38.1,38.21,50.85,65.09,35.99,29.1,23.57,5.53,4.64,0.9
USA,1987,1,interm,4,3,1219.2,0,3.88,1.02,0,0.81,8.11,18.78,45.39,56.11,57.85,63.47,67.06,87.7,126.6,121.86,153.17,149.21,137.55,120.64,81.2,39.44,28.4,11.04,10.04,1
USA,1987,1,interm,4,4,10997.83,178.13,64.76,22.08,16.86,27.68,37.46,68.65,120.59,149.93,210.34,202.59,326.25,512.61,871.08,1241.47,1608.05,1768.47,1522.76,2048.08,1185.51,862.58,634.21,228.37,191.35,37.01
USA,1987,1,interm,4,5,714.18,57.53,45.29,6.82,5.77,8.24,13.48,18.03,23.07,22.15,24.58,26.3,31.61,40.56,53.72,59.81,72.92,77.8,61.76,64.73,38.13,26.6,18.86,7.74,7.25,0.49
USA,1987,1,interm,4,6,13877.38,35.01,59.57,30.72,6.87,27.9,494.45,1790.93,3154.99,3015.03,1929.68,1288.34,748.13,686.15,283.46,150.46,87.27,57.71,21.27,9.45,6.89,2.56,2.37,0.19,0.15,0.03
USA,1987,1,interm,4,7,687.88,0,1.16,0.88,1.74,3.52,23.37,30.73,38.87,56.42,51.7,45.57,46.68,71.29,62.25,68.71,80.96,54.06,30.94,19.02,13.09,5.93,4.65,1.28,1.23,0.05
USA,1987,1,interm,4,8,685.31,74.45,32.97,18.05,13.22,20.81,16.06,19.78,24.76,33.63,22.53,19.42,19.75,43.58,46.63,66.58,66.19,52.13,40.57,54.2,31.48,22.72,14.82,7.91,5.76,2.14
USA,1987,1,interm,4,9,1355.92,48.11,7.77,5.29,3.65,6.75,27.41,44.79,88.82,91.11,76.91,64.41,69.3,101.9,121.77,134.16,148.28,136.63,99.98,78.89,56.85,22.04,17.13,4.91,4.44,0.48
USA,1987,1,interm,4,10,5129.25,0.01,0.07,0.14,0.14,4.4,8.18,13.31,25.62,62.05,140.45,271.53,401.83,681.28,844.79,879.17,724.8,515.72,309.57,246.2,154.96,91.24,74.67,16.57,14.43,2.14
USA,1987,1,interm,4,11,6820.27,0,0,0,0,0,0.13,3.63,16.14,45.52,118.05,250.19,485.51,830.02,1162.65,1258.81,1078.38,828.29,450.42,292.53,208.3,84.22,68.27,15.96,13.8,2.16
USA,1987,1,interm,4,12,8417.15,0.09,0,0,0,3.09,2.26,16.01,45.18,111.45,189.22,233.19,385.87,690.55,1026.99,1325.06,1397.77,1335.71,880.52,774.19,515.64,258.55,210.1,48.44,45.1,3.34
USA,1987,1,interm,4,13,24440.25,1.04,0.01,0,2.07,5.2,17.16,47.73,114.12,196.76,310.52,529.06,950.98,1737.68,2804.84,3742.23,4207.36,4094.55,3073.83,2605.1,1692.06,913.03,719.33,193.7,163.18,30.52
USA,1987,1,interm,4,14,4252.72,0.01,0,0,0,2.06,1.26,12.72,29.99,45.53,68.92,114.49,189.8,351.1,586.17,680.73,715.67,589.95,440.78,423.55,262.87,160.68,122.16,38.51,30.25,8.26
USA,1987,1,interm,4,15,4298.03,1.94,13.66,6.06,7.05,12.35,16.24,25.49,48.3,83.5,79.77,143.38,212.87,373.32,551.1,744.69,740.21,614.91,386.89,236.3,172.75,63.55,54.99,8.56,7.5,1.06
USA,1987,1,interm,4,16,11759.92,1.01,0,0,0,1.05,4.34,10.58,26.33,78.46,173.56,336.27,633.47,1039.83,1587.08,1975.51,1994.47,1808.77,1246.01,843.19,591.5,251.69,208.41,43.28,37.91,5.37
USA,1987,1,interm,4,17,3075.53,0.19,0.18,0.17,0.34,0.17,2.79,5.87,13.98,22.82,37.7,52.63,114.3,206.67,309.07,472.48,575.81,487.58,423.93,348.85,234.88,113.97,95.8,18.17,17.77,0.4
USA,1987,1,interm,4,18,3003.17,0,0.66,0,0,0,0.97,1.96,3.94,12.79,43.9,83.41,206.89,362.34,491.46,539.63,492.64,376.36,208.97,177.25,112.5,64.75,56,8.75,8.61,0.13
USA,1987,1,interm,4,19,87504.35,2.13,0.08,0.48,0.14,2.77,12.13,43.87,149.05,420.06,1126.02,2545.22,4919.28,9086.94,13831.05,16406.91,15974.16,12319.41,6913,3751.67,2798.57,953.09,809.57,143.53,127.08,16.44
USA,1987,1,interm,4,20,5023.96,0.03,2.4,0.11,3.17,8.33,29.83,79.08,142.49,203.49,272.42,292.49,354.66,527.28,634.2,648.96,606.85,524.4,372.89,320.87,198.11,122.77,96.32,26.44,21.52,4.93
USA,1987,1,interm,4,21,777.53,0.02,0,0,0,0,0.97,0.86,5.27,8.47,17.46,13.88,32.18,52.71,104.7,108.41,118.1,117.99,101.23,95.28,55.62,39.66,28.76,10.9,9.68,1.22
USA,1987,1,interm,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1987,1,interm,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1987,1,interm,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1987,1,interm,4,25,28168.91,0.01,1.02,0,0,2.02,0.81,2.44,2.53,4.88,17.08,71.77,219.21,684.5,1807.92,3583.25,5111.16,5943.06,5392.85,5324.42,3478.8,1845.61,1460.74,384.88,340.26,44.62
USA,1987,1,interm,4,26,666.41,0,0,1.11,1.2,16.47,51.4,90.82,78.85,64.09,33.8,31.43,24.4,40.15,52.21,46.89,38.95,39.85,31.04,23.76,15.35,8.42,5.41,3.01,2.98,0.03
USA,1987,1,interm,4,27,6575.09,0.02,2.1,0,0,0.01,0.05,4.32,9.69,18.09,24.57,58.06,132.22,303.12,589.13,876.5,1135.37,1259.11,1131.68,1031.05,643.79,387.26,291.62,95.65,86.15,9.5
USA,1987,1,interm,4,28,6100.98,0.02,8.52,14.27,2.08,1.45,6.24,8.41,26.26,58.26,153.29,236.89,405.92,654.86,867.3,962.05,960.01,849.35,530.1,355.71,244.99,110.71,90.23,20.48,19.25,1.23
USA,1987,1,interm,4,29,5885.61,9.08,66.58,99.03,56.61,70.57,86.01,127.55,184.87,253.83,304.88,326.97,450.3,609.82,763.85,851.71,762.67,486.9,250.18,124.22,97.48,26.74,20.74,6,5.84,0.16
USA,1987,1,interm,4,30,9836.46,14.75,113.59,170.86,127.27,159.73,170.03,181.02,212.89,253.61,258.46,272.53,369.15,579.76,930.09,1229.62,1397.64,1414.49,1087.17,893.8,614.86,278.94,219.66,59.28,51.13,8.14
USA,1987,1,interm,4,31,13948.37,7.2,11.6,28.67,29.75,79.56,123.56,195.84,258.99,307.36,381.89,508.8,678.58,1067.83,1562.09,2096.46,2250.11,2025.18,1357.15,977.72,688.9,288.82,233.72,55.1,47.96,7.14
USA,1987,1,interm,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1987,1,interm,4,33,24080.64,22.98,109.96,73.24,62,121.45,159.46,192.41,242.67,308.76,523.23,734.69,1229.52,2080.04,3159.05,3733.22,3839.49,3367.21,2323.86,1797.4,1202.63,594.77,465.2,129.57,111.7,17.88
USA,1987,1,interm,4,34,4495.02,24.95,29.51,31.18,21.94,26.56,30.71,50.91,52.66,59.78,73.93,101.73,133.2,222.69,421.21,593.95,716.03,731.93,616.39,555.75,354.11,201.65,157.84,43.81,35.27,8.54
USA,1987,1,interm,4,35,17502.75,0.01,5.7,4.12,10.67,17.52,46.71,121.35,256.75,360.03,412.14,560.61,762.91,1277.75,1855.18,2513.46,2776.45,2663.74,2015.45,1842.21,1180.6,661.61,532.03,129.57,121.17,8.4
USA,1987,1,interm,4,36,1177.99,4.48,3.46,1.62,0,2.53,3.21,2.96,5.71,7.27,9.61,9.2,19.06,34.98,48.63,86.66,116.55,186.75,226.97,408.36,213.22,195.13,130.99,64.15,56.6,7.54
USA,1987,1,interm,4,37,5193.79,178.12,71.59,53.45,39.62,65.01,74.74,86.3,127.16,148.58,139.31,182.76,217.24,297.34,349.92,480.19,534.48,619.62,635.25,893.11,460.35,432.76,301.36,131.4,106.44,24.97
USA,1987,1,interm,4,38,3633.22,55.95,60.4,28.65,24.37,42.12,54.91,115.82,179.06,158.22,121.12,125.98,124.82,177.46,262.68,287.11,438.81,459.08,409.57,507.1,292.09,215,158.36,56.64,50.72,5.92
USA,1987,1,interm,4,39,3273.15,0.25,0,0,0,0.03,0,0.59,0.3,0,2.52,2.7,7.37,11.53,88.85,153.82,249.77,429.77,833.52,1492.14,786.93,705.21,502.54,202.68,176.94,25.74
USA,1987,1,interm,4,40,4023.77,2.82,0.97,0.88,0.87,26.19,40.14,102.9,233.68,377.25,409.49,465.01,475.65,534.41,495.79,372.4,250.34,155.07,56.98,22.94,16.66,6.28,5.74,0.54,0.44,0.09
USA,1987,1,interm,4,41,1726.58,0,0.23,0.09,1.08,7.43,67.75,178.21,408.65,428.91,212.47,107.6,75.53,68.26,34.94,27.5,38.64,39.27,17.3,12.7,8.46,4.25,3.3,0.95,0.8,0.15
USA,1987,1,interm,4,42,2290.85,8.22,15.48,16.91,11.7,13.88,19.73,20.27,32.94,34.98,22.01,26.08,25.82,52.05,76.04,119.21,213.52,329.29,465.46,787.26,429.59,357.67,258.88,98.79,91.91,6.88
USA,1987,1,interm,4,43,3009.92,52.4,15.55,4.86,0.21,13.04,17.15,32.59,48.36,88.92,136.08,164.16,206.87,279.4,415.2,473.74,429.13,328.23,190.17,113.86,77.7,36.16,31.48,4.68,4.51,0.17
USA,1987,1,interm,4,44,3877.98,0,0.11,0.92,0.03,0.53,1.8,3.34,2.02,3.62,3.35,4.2,19.68,29.05,123,290.76,645.45,1018.67,926.95,804.49,570.97,233.52,192.41,41.12,36.72,4.4
USA,1987,1,interm,4,45,6267.43,10.15,13.36,13.2,3.08,8.53,3.16,1.92,9.03,6.62,12.68,25.06,40.91,80.14,246.31,444.26,868.34,1360.82,1516.81,1603.05,1021.76,581.29,464.86,116.43,104.3,12.14
USA,1987,1,interm,4,46,909.6,7.51,16.61,9.61,12.74,26.37,59.89,75.9,83.01,93.31,66.89,57.34,55.96,54.63,62.85,64.07,51.02,46.86,35.25,29.77,18.36,11.41,11.19,0.22,0.19,0.03
USA,1987,1,interm,4,47,6579.11,325.6,277.39,114.84,117.03,244.11,208.69,204.03,202.11,218.91,196.62,215.66,298.51,411.27,554.68,634.25,729.1,714.25,475.15,436.9,269.91,166.99,124.92,42.07,37.04,5.03
USA,1987,1,interm,4,48,1652.36,2.78,3.11,1.88,2.27,2.81,9.09,17.03,32.53,43.99,38.34,56.81,64.54,140.67,200.79,258.97,252.58,255.85,154.9,113.43,75.47,37.96,29.21,8.75,8.59,0.17
USA,1987,1,interm,4,49,2348.14,0.15,0,0,0,2.03,1.15,4.07,10.02,24.06,51.04,69.81,110.44,178.35,280.86,359.59,352.47,316.93,282.99,304.19,184.88,119.31,90.36,28.95,24.65,4.3
USA,1987,1,interm,4,50,10261.32,0.08,1.56,1.53,0.25,3.56,18,43.3,66.89,189.96,233.54,331.35,507.98,745.72,1089.02,1307.9,1429.73,1460.13,1353.33,1477.48,886.53,590.95,420.34,170.62,154.21,16.41
USA,1987,1,interm,4,51,138812.67,11.82,5.62,0.24,2.5,10.44,41.45,137.13,397.24,1072.91,2362.67,3855.4,6264.77,10073.99,15375.99,19932.19,22781.47,22369.25,17787.23,16330.34,10415.92,5914.42,4495.58,1418.84,1213.51,205.33
USA,1987,1,interm,4,52,164734.04,7.84,8.75,1.22,2.4,12.43,42.45,128.56,439.43,1026.38,2179.61,3327.64,5572.87,9380.8,14762.6,19836.75,24195.04,26337.94,24402.86,33068.46,18275.08,14793.38,10548.75,4244.63,3563.93,680.7
USA,1987,1,interm,4,53,6103.71,85.24,6.04,7.63,9.22,20.88,40.14,65.98,100.62,118.36,137.94,181.79,282.04,353.27,607.94,856.05,954.33,937.55,662.77,675.92,421.86,254.06,196.03,58.03,54.25,3.78
USA,1987,1,interm,4,54,5309.36,8.03,8.9,3.66,3.7,9.06,18.53,36.57,58.19,87.03,90.83,117.15,152.76,246.11,389.14,574.51,729.24,910.58,894.25,971.15,616.87,354.28,270.56,83.72,73.04,10.68
USA,1987,1,interm,4,55,12764.05,88.54,29.19,12.19,9.19,17.14,37.82,47.6,71.8,116.77,236.74,350.88,531.34,843.96,1229.77,1672.7,1886.08,1920.75,1616.14,2045.43,1160.54,884.88,608.45,276.43,236.12,40.31
USA,1987,1,interm,4,56,17903.76,29.61,9.35,7.54,4.74,7.21,16.41,19.3,43.14,66.77,82.92,151.51,264.5,492.13,1037.52,1684.62,2393.57,3034.81,3319.86,5238.25,2804.08,2434.17,1704.22,729.95,617.94,112.01
USA,1987,1,interm,4,57,23532.02,137.34,74.29,34.31,46.58,142.18,187.46,290.26,464.6,546.26,657.45,794.34,1185.47,1705.1,2495.16,3137.13,3282.19,3108.27,2484.37,2759.25,1659.01,1100.24,791.65,308.59,261.05,47.54
USA,1987,1,interm,4,58,11602.69,29.45,15.21,11.4,12.5,21.13,64.83,134.77,231.71,400.88,529.01,609.79,785.09,979.38,1186.97,1373.68,1519.57,1515.04,1203.3,978.98,655.85,323.12,251.8,71.32,62.01,9.32
USA,1987,1,interm,4,59,9444.99,7.3,1.68,1.1,1.09,3.28,6.87,15.07,30.8,34.39,49.95,89.32,192.98,347.38,613.74,965.46,1364.19,1770.66,1738.35,2211.37,1283.88,927.48,686.74,240.74,207.7,33.04
USA,1987,1,interm,4,60,34353.17,13.37,12.07,6.71,3.67,6.91,7.5,24.99,35.92,73.84,157.76,242.47,488.13,942.18,1932.46,3075.53,4946.37,6656.85,6857.83,8868.62,5164.72,3703.89,2732.83,971.06,838.57,132.5
USA,1987,1,interm,4,61,7016.34,2.31,2.56,1.58,0.57,0.76,2.4,2.03,4.39,7.66,17.5,23.35,52.45,107.14,323.76,558.43,919.43,1226.06,1632.08,2131.91,1229.37,902.54,680.68,221.87,193.18,28.68
USA,1987,1,interm,4,62,21582.3,9.3,3.12,4.93,4.9,10.31,33.19,40.85,71.52,82.7,142.93,205.45,363.01,716.45,1659.36,2646.97,3502.66,3815.88,3451.14,4817.62,2662.87,2154.76,1524.49,630.27,527.2,103.07
USA,1987,1,interm,4,63,3116.93,13.53,1.57,0.16,0.24,2.95,15.72,24.96,37.46,85.95,93.57,115.61,159.42,246.23,364.02,407.05,453.31,433.23,344.29,317.66,198.92,118.74,88.69,30.05,24.43,5.63
USA,1987,1,interm,4,64,260.29,5.95,3.24,0.46,0.14,2.54,1.03,2.85,0,8.3,2.85,3.25,9.73,6.43,10.74,16.05,24.88,32.72,36.83,92.3,42.1,50.19,32.8,17.4,14.33,3.07
USA,1987,1,interm,4,65,23178.56,280.03,86.31,17.79,16.23,40.5,65.22,127.72,231.37,282.27,280.34,322.33,408.86,593.81,1067.07,1656.64,2413.09,3377.14,4368.64,7543.2,3863.75,3679.45,2569.72,1109.73,931.91,177.82
USA,1987,1,interm,4,66,407.68,59.96,32.01,10.52,2.43,2.83,3.93,3.14,13.29,8.06,7.38,7.63,8.19,14.48,18.91,19.56,27.14,36.98,48.77,82.48,49.68,32.8,23.43,9.37,5.76,3.6
USA,1987,1,interm,4,67,1484.34,2.46,12.16,9.71,51.54,50.64,45.75,45.85,53.69,69.54,69.04,56.59,86.23,123.12,132.02,158.28,190.85,141.22,103.9,81.78,55.02,26.76,19.64,7.13,6.33,0.8
USA,1987,1,interm,4,68,48144.59,26.74,11.71,6.09,5.06,6.55,11.81,16.98,29.09,60.33,170.57,290.08,753.44,1859.18,4310.26,6763.31,9317.13,10300.87,7775.48,6429.92,4335.42,2094.51,1620.05,474.46,415.57,58.89
USA,1987,1,interm,4,69,4085.59,7.89,12.33,3.7,5.84,7.73,12.23,20.97,24.87,24.21,33.63,41.35,63.54,102.49,200.37,317.33,469.53,685.11,797.42,1255.04,687.66,567.39,415.22,152.16,135.87,16.29
USA,1987,1,interm,4,70,1362.64,0,0,0,0,0,1.22,0.3,1.96,3.96,6,5.15,15.12,39.29,104.26,167.65,278.82,338.45,226.03,174.42,107.27,67.15,48.63,18.52,18.27,0.25
USA,1987,1,interm,4,71,5049.04,82.34,26.33,9.19,8.01,13.41,29.63,61.5,94.74,90.79,98.23,106.05,159.26,252.39,442.59,632.57,803.34,853.39,657.97,627.3,380.78,246.52,189.82,56.7,46.42,10.28
USA,1987,1,interm,4,72,5370.94,124.59,38.92,20.76,10.73,15.68,17.32,35.9,55.91,82.17,85.6,101.31,149.99,256.87,474.27,643.62,791.53,918.37,682.29,865.1,488.01,377.09,270.55,106.54,91.92,14.62
USA,1987,1,interm,4,73,3135.86,3.87,1.18,2.04,1.29,1.16,1.98,14.68,22.18,35.9,59.41,71.38,109.65,171.32,243.7,353.65,465.5,554.82,460.98,561.18,360.2,200.98,153.19,47.79,41.9,5.88
USA,1987,1,interm,4,74,574.79,37.19,7.4,2.04,0,1.02,2.8,2.67,4.34,6.23,4.59,7.67,14.82,16.69,40.56,49.53,62.04,82.69,95.93,136.56,68.7,67.86,51.56,16.3,15.27,1.03
USA,1987,1,interm,4,75,6357.74,91.65,25.08,11.29,9.94,17.54,14.66,24.35,41.86,68.21,79.16,108.02,159.18,290.79,493.23,723.04,956.73,1080.59,992.95,1169.48,699.12,470.35,354.48,115.88,101.15,14.72
USA,1987,1,interm,4,76,8168.05,0.18,0,0,0,0,14.13,93.12,349.07,690.31,819.1,901.71,1020.75,1251.6,1139.05,895.89,547.69,299.07,108.47,37.91,26.79,11.12,9.3,1.82,0.99,0.83
USA,1987,1,interm,4,77,8563.89,3.65,2.96,1.64,2.44,3.17,14.09,44.7,189.14,343.26,506.12,569.09,762.02,1081.73,1321.9,1264.73,1044.81,804.11,372.95,231.4,172.62,58.77,51.29,7.48,7,0.48
USA,1987,1,interm,4,78,4422.96,54.97,21.72,8.53,1.62,17.09,36.3,85.25,172.32,258.38,277.61,296.87,400.94,428.22,536.02,540.55,515.14,393.88,201.12,176.45,115.24,61.2,49.4,11.8,10.62,1.18
USA,1987,1,interm,4,79,1740.39,3.81,1.04,1.02,0,1.02,2.91,3.7,8.4,9.82,14.48,18.27,43.71,63.08,129.42,168.63,254.35,315.24,318.29,383.2,220.31,162.89,116.68,46.21,40.16,6.05
USA,1987,1,interm,4,80,1625.32,1.02,2.97,1.88,0.98,5.62,18.11,28.34,61.52,87.19,98.23,113.96,109.16,153.33,160.55,187.55,199.68,183.81,125.01,86.4,61.2,25.19,18.59,6.61,5.5,1.1
USA,1987,1,interm,4,81,5370.42,38.23,19.75,6.01,5.85,9.27,21.18,26.34,56.65,77.02,98.69,128.16,196.98,276.55,408.88,579.81,678.84,826.71,819.32,1096.17,627.91,468.26,343.89,124.36,107.36,17
USA,1987,1,interm,4,82,1560.03,0.69,1.09,0.19,1.15,4.38,5.86,4.5,11.95,11.41,24.22,21.3,38.5,48.29,85.28,140.27,204.1,270.5,304.07,382.3,220.35,161.95,117.93,44.01,34.43,9.58
USA,1987,1,interm,4,83,2928.22,5.9,6.55,6.83,7.59,18.37,24.97,37.31,42.6,72.36,70.18,85.34,105.29,139.08,240.68,393.48,454.43,422.57,357.52,437.18,238.11,199.06,137.67,61.39,53.19,8.21
